,YearStart,YearEnd,LocationAbbr,LocationDesc,Topic,Question,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,Latitude,Longitude
134,2020,2020,DC,District of Columbia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,14.3,14.3,11.9,17.1,Race/Ethnicity,"Black, non-Hispanic",11,-77.036871,38.907192
135,2020,2020,DC,District of Columbia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,13.0,13.0,11.0,15.3,Gender,Female,11,-77.036871,38.907192
136,2020,2020,DC,District of Columbia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",11,-77.036871,38.907192
137,2020,2020,DC,District of Columbia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.7,7.7,6.1,9.6,Gender,Male,11,-77.036871,38.907192
138,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,10.8,10.8,9.4,12.5,Overall,Overall,10,-75.57774116799965,39.008830667000495
139,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.3,7.3,6.5,8.2,Overall,Overall,12,-81.92896053899966,28.932040377000476
140,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,13.3,13.3,7.7,22.1,Race/Ethnicity,"Multiracial, non-Hispanic",12,-81.92896053899966,28.932040377000476
141,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.4,9.4,8.0,11.1,Gender,Female,12,-81.92896053899966,28.932040377000476
142,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.3,9.3,8.0,10.8,Race/Ethnicity,"White, non-Hispanic",10,-75.57774116799965,39.008830667000495
143,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,6.5,6.5,4.4,9.5,Race/Ethnicity,"Black, non-Hispanic",12,-81.92896053899966,28.932040377000476
144,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.3,6.3,3.9,10.1,Race/Ethnicity,Hispanic,10,-75.57774116799965,39.008830667000495
145,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",10,-75.57774116799965,39.008830667000495
146,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.3,7.3,6.4,8.3,Overall,Overall,12,-81.92896053899966,28.932040377000476
147,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,8.6,8.6,6.7,11.0,Gender,Male,10,-75.57774116799965,39.008830667000495
148,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.0,7.0,5.2,9.4,Race/Ethnicity,Hispanic,12,-81.92896053899966,28.932040377000476
149,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,17.6,17.6,13.3,22.9,Race/Ethnicity,"Black, non-Hispanic",10,-75.57774116799965,39.008830667000495
150,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.5,6.5,4.4,9.5,Race/Ethnicity,"Black, non-Hispanic",12,-81.92896053899966,28.932040377000476
151,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,8.6,8.6,4.9,14.6,Race/Ethnicity,"Other, non-Hispanic",12,-81.92896053899966,28.932040377000476
152,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.4,9.4,8.1,10.8,Gender,Female,12,-81.92896053899966,28.932040377000476
153,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",10,-75.57774116799965,39.008830667000495
154,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",10,-75.57774116799965,39.008830667000495
155,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,5.1,5.1,4.1,6.2,Gender,Male,12,-81.92896053899966,28.932040377000476
156,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,17.4,17.4,13.1,22.6,Race/Ethnicity,"Black, non-Hispanic",10,-75.57774116799965,39.008830667000495
157,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,8.4,8.4,6.5,10.8,Gender,Male,10,-75.57774116799965,39.008830667000495
158,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.6,7.6,6.4,9.0,Race/Ethnicity,"White, non-Hispanic",12,-81.92896053899966,28.932040377000476
159,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,8.9,8.9,5.1,15.0,Race/Ethnicity,"Other, non-Hispanic",12,-81.92896053899966,28.932040377000476
160,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,5.0,5.0,4.0,6.2,Gender,Male,12,-81.92896053899966,28.932040377000476
161,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",10,-75.57774116799965,39.008830667000495
162,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.8,9.8,6.2,15.1,Race/Ethnicity,Hispanic,10,-75.57774116799965,39.008830667000495
163,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,12.7,12.7,10.8,14.8,Gender,Female,10,-75.57774116799965,39.008830667000495
164,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.5,7.5,6.5,8.7,Race/Ethnicity,"White, non-Hispanic",12,-81.92896053899966,28.932040377000476
165,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.5,9.5,8.0,11.3,Race/Ethnicity,"White, non-Hispanic",10,-75.57774116799965,39.008830667000495
166,2020,2020,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,13.1,13.1,11.1,15.4,Gender,Female,10,-75.57774116799965,39.008830667000495
167,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.0,7.0,5.2,9.3,Race/Ethnicity,Hispanic,12,-81.92896053899966,28.932040377000476
168,2020,2020,FL,Florida,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",12,-81.92896053899966,28.932040377000476
169,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,13.2,13.2,8.4,20.0,Race/Ethnicity,"Other, non-Hispanic",13,-83.62758034599966,32.83968109300048
170,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.7,6.7,5.5,8.2,Gender,Male,13,-83.62758034599966,32.83968109300048
171,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,8.4,8.4,7.4,9.6,Race/Ethnicity,"White, non-Hispanic",13,-83.62758034599966,32.83968109300048
172,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,5.0,5.0,2.9,8.6,Race/Ethnicity,Hispanic,13,-83.62758034599966,32.83968109300048
173,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,8.9,8.9,7.9,9.9,Overall,Overall,13,-83.62758034599966,32.83968109300048
174,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.4,11.4,6.8,18.7,Race/Ethnicity,"Other, non-Hispanic",13,-83.62758034599966,32.83968109300048
175,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,8.3,8.3,7.2,9.6,Race/Ethnicity,"White, non-Hispanic",13,-83.62758034599966,32.83968109300048
176,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.0,11.0,9.7,12.5,Gender,Female,13,-83.62758034599966,32.83968109300048
177,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",13,-83.62758034599966,32.83968109300048
178,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.0,9.0,8.0,10.0,Overall,Overall,13,-83.62758034599966,32.83968109300048
179,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,3.8,3.8,2.3,6.3,Race/Ethnicity,Hispanic,13,-83.62758034599966,32.83968109300048
180,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.0,11.0,8.9,13.5,Race/Ethnicity,"Black, non-Hispanic",13,-83.62758034599966,32.83968109300048
181,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,6.6,6.6,5.4,8.1,Gender,Male,13,-83.62758034599966,32.83968109300048
182,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,11.0,11.0,9.6,12.5,Gender,Female,13,-83.62758034599966,32.83968109300048
183,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,10.9,10.9,8.9,13.3,Race/Ethnicity,"Black, non-Hispanic",13,-83.62758034599966,32.83968109300048
184,2020,2020,GA,Georgia,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.5,7.5,4.1,13.3,Race/Ethnicity,"Multiracial, non-Hispanic",13,-83.62758034599966,32.83968109300048
185,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"White, non-Hispanic",66,144.793731,13.444304
186,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,2.6,2.6,1.6,4.4,Gender,Male,66,144.793731,13.444304
187,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"White, non-Hispanic",66,144.793731,13.444304
188,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,3.7,3.7,2.4,5.6,Race/Ethnicity,"Other, non-Hispanic",66,144.793731,13.444304
189,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,3.7,3.7,2.4,5.5,Race/Ethnicity,"Other, non-Hispanic",66,144.793731,13.444304
190,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,5.1,5.1,3.5,7.2,Overall,Overall,66,144.793731,13.444304
191,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.5,7.5,4.8,11.7,Gender,Female,66,144.793731,13.444304
192,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.6,7.6,4.7,11.9,Gender,Female,66,144.793731,13.444304
193,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",66,144.793731,13.444304
194,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.3,6.3,3.6,10.9,Race/Ethnicity,"Multiracial, non-Hispanic",66,144.793731,13.444304
195,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,Hispanic,66,144.793731,13.444304
196,2020,2020,MT,Montana,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,13.8,13.8,10.0,18.7,Race/Ethnicity,"Other, non-Hispanic",30,-109.42442064499971,47.06652897200047
197,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,5.9,5.9,3.3,10.1,Race/Ethnicity,"Multiracial, non-Hispanic",66,144.793731,13.444304
198,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,2.7,2.7,1.6,4.4,Gender,Male,66,144.793731,13.444304
199,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",66,144.793731,13.444304
200,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,Hispanic,66,144.793731,13.444304
201,2020,2020,GU,Guam,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,5.0,5.0,3.5,7.3,Overall,Overall,66,144.793731,13.444304
202,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.5,11.5,10.3,12.9,Gender,Female,15,-157.85774940299973,21.304850435000446
203,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,5.9,5.9,4.7,7.4,Race/Ethnicity,"White, non-Hispanic",15,-157.85774940299973,21.304850435000446
204,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,11.6,11.6,10.3,13.1,Gender,Female,15,-157.85774940299973,21.304850435000446
205,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,14.5,14.5,11.1,18.7,Race/Ethnicity,Hispanic,15,-157.85774940299973,21.304850435000446
206,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,11.5,11.5,9.6,13.7,Race/Ethnicity,"Multiracial, non-Hispanic",15,-157.85774940299973,21.304850435000446
207,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,5.7,5.7,4.8,6.8,Gender,Male,15,-157.85774940299973,21.304850435000446
208,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",15,-157.85774940299973,21.304850435000446
209,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,7.7,7.7,6.5,9.0,Race/Ethnicity,"Other, non-Hispanic",15,-157.85774940299973,21.304850435000446
210,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.0,6.0,5.0,7.1,Gender,Male,15,-157.85774940299973,21.304850435000446
211,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.5,11.5,9.6,13.8,Race/Ethnicity,"Multiracial, non-Hispanic",15,-157.85774940299973,21.304850435000446
212,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",15,-157.85774940299973,21.304850435000446
213,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,8.6,8.6,7.8,9.5,Overall,Overall,15,-157.85774940299973,21.304850435000446
214,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,8.8,8.8,7.9,9.7,Overall,Overall,15,-157.85774940299973,21.304850435000446
215,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,7.4,7.4,6.3,8.8,Race/Ethnicity,"Other, non-Hispanic",15,-157.85774940299973,21.304850435000446
216,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,14.4,14.4,11.0,18.7,Race/Ethnicity,Hispanic,15,-157.85774940299973,21.304850435000446
217,2020,2020,HI,Hawaii,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.5,6.5,5.3,7.9,Race/Ethnicity,"White, non-Hispanic",15,-157.85774940299973,21.304850435000446
218,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,4.4,4.4,2.8,7.0,Race/Ethnicity,Hispanic,19,-93.81649055599968,42.46940091300047
219,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,10.6,10.6,5.8,18.4,Race/Ethnicity,"Other, non-Hispanic",19,-93.81649055599968,42.46940091300047
220,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,6.4,6.4,5.5,7.3,Gender,Male,19,-93.81649055599968,42.46940091300047
221,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.0,9.0,8.3,9.8,Race/Ethnicity,"White, non-Hispanic",19,-93.81649055599968,42.46940091300047
222,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,12.0,12.0,10.9,13.3,Gender,Female,19,-93.81649055599968,42.46940091300047
223,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.9,9.9,5.7,16.6,Race/Ethnicity,"Other, non-Hispanic",19,-93.81649055599968,42.46940091300047
224,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.3,9.3,8.5,10.0,Overall,Overall,19,-93.81649055599968,42.46940091300047
225,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,14.2,14.2,9.7,20.3,Race/Ethnicity,"Black, non-Hispanic",19,-93.81649055599968,42.46940091300047
226,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,12.7,12.7,7.3,21.2,Race/Ethnicity,"Multiracial, non-Hispanic",19,-93.81649055599968,42.46940091300047
227,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,15.1,15.1,10.1,21.8,Race/Ethnicity,"Black, non-Hispanic",19,-93.81649055599968,42.46940091300047
228,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,11.7,11.7,10.7,12.9,Gender,Female,19,-93.81649055599968,42.46940091300047
229,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.1,9.1,8.4,9.8,Overall,Overall,19,-93.81649055599968,42.46940091300047
230,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,4.6,4.6,2.9,7.3,Race/Ethnicity,Hispanic,19,-93.81649055599968,42.46940091300047
231,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,11.6,11.6,6.7,19.2,Race/Ethnicity,"Multiracial, non-Hispanic",19,-93.81649055599968,42.46940091300047
232,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,9.3,9.3,8.5,10.1,Race/Ethnicity,"White, non-Hispanic",19,-93.81649055599968,42.46940091300047
233,2020,2020,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,Age-adjusted Prevalence,6.5,6.5,5.6,7.5,Gender,Male,19,-93.81649055599968,42.46940091300047
234,2020,2020,ID,Idaho,Asthma,Current asthma prevalence among adults aged >= 18 years,Crude Prevalence,9.9,9.9,8.7,11.1,Race/Ethnicity,"White, non-Hispanic",16,-114.3637300419997,43.682630005000476
